time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.mlp_up_proj.min,time_stats.mlp_up_proj.max,time_stats.mlp_up_proj.mean,time_stats.mlp_up_proj.median,time_stats.mlp_up_proj.std,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.mlp_down_proj.min,time_stats.mlp_down_proj.max,time_stats.mlp_down_proj.mean,time_stats.mlp_down_proj.median,time_stats.mlp_down_proj.std,time_stats.add.min,time_stats.add.max,time_stats.add.mean,time_stats.add.median,time_stats.add.std,compile_warmup_wall_ms,warmup_wall_ms,measured_kernel_wall_ms,measured_kernel_mean_ms,active_steps,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,num_tokens,num_tensor_parallel_workers
0.374669,0.409428,0.37795823809523804,0.375909,0.007255380314962082,3.5078980000000004,3.663214,3.5711475,3.564916,0.03280597637550206,6.213631,6.340828,6.2850291,6.275909,0.03646707009056257,2.5039949999999997,2.525155,2.5147569499999998,2.515274,0.006051415755630985,5.077502000000001,5.259377000000001,5.16397525,5.167119,0.041964671037522876,3.480859,3.614733,3.5416381500000007,3.5387760000000004,0.032845459522245976,25.150998,25.758703,25.3801325,25.3438335,0.16189655846481113,1.471,1.514558,1.4825789000000003,1.4813990000000001,0.00955533465086391,12.686096,12.930009,12.788385,12.7598535,0.08264393887757317,0.490666,0.504305,0.4964415000000001,0.4954855,0.004246899133485511,2143.9291780116037,2143.9291780116037,1267.056501004845,1267.056501004845,1,40,8,5120,13824,152064,True,4096,1
0.375589,0.411308,0.3789905714285714,0.376788,0.0073613607539407995,3.5046590000000006,3.654493,3.5775851000000003,3.5733555,0.04508015015159101,5.955838,6.6451,6.35945305,6.451444500000001,0.21979278902104038,2.4987550000000005,2.525953,2.5103373,2.5105164999999996,0.007150710748589903,4.682632,5.264136000000001,4.9294015,4.9721045,0.16324259893560275,3.4968969999999997,3.591934,3.5307084499999997,3.5280375,0.027140528356085877,22.810823,25.581428,24.30032005,24.6317335,0.8628629021085259,1.46384,1.4833589999999999,1.4732833,1.4734395,0.005550726601986449,11.230415,12.710696,12.180203650000001,12.4568625,0.5334554687266103,0.491585,0.505505,0.49683770000000005,0.497425,0.004118569097392925,0.0,1226.9021960091777,1235.9271429595537,1235.9271429595537,1,40,8,5120,13824,152064,True,4096,1
0.37054899999999996,0.408708,0.37414309523809525,0.37214800000000003,0.007813463081391189,3.4845770000000003,3.646573,3.54473635,3.5255575,0.044698973482927874,6.522943000000001,6.778896,6.686934150000001,6.7064375,0.06812359644812865,2.4799160000000002,2.504635,2.4944673500000003,2.494655,0.006572455114148639,4.975784,5.15154,5.07813575,5.0915415,0.04978302982731671,3.4295410000000004,3.583935,3.49425545,3.4867170000000005,0.0366974778104367,24.903806,25.749303,25.431361250000002,25.5023095,0.1999074414032339,1.4619190000000002,1.477519,1.4676092,1.46716,0.003915687967650112,12.627338,12.91565,12.8059287,12.8380915,0.09083822510435799,0.483546,0.502745,0.4918337000000001,0.4916655,0.0053487894901556934,0.0,1209.7669590148143,1279.8045060480945,1279.8045060480945,1,40,8,5120,13824,152064,True,4064,1
0.36630900000000005,0.404988,0.37061752380952384,0.36874900000000005,0.007844562919136424,3.4758169999999997,3.603375,3.5274119999999995,3.5293754999999996,0.03618242416284467,6.5088230000000005,6.753496,6.6666868500000005,6.684239,0.05922257612792177,2.4626729999999997,2.4865960000000005,2.4753900500000006,2.4745565000000003,0.005990892934070953,4.926585,5.203018,5.06952195,5.073262,0.061554824123276494,3.174948,3.512496,3.4500502499999994,3.4609585000000003,0.06841531631577462,24.964924,25.609107,25.39188235,25.449251000000004,0.16322653918075786,1.4488,1.463079,1.4550895000000001,1.4548585000000003,0.0035583954740865957,12.614498,12.883691,12.787851300000002,12.830752500000001,0.08605303187750007,0.481106,0.5013460000000001,0.48873785000000003,0.488066,0.005601693469612573,0.0,1216.6550629772246,1275.8926109527238,1275.8926109527238,1,40,8,5120,13824,152064,True,4032,1
0.365949,0.406308,0.3702461904761905,0.367269,0.008878173442662883,3.4217000000000004,3.6034530000000005,3.4793440999999996,3.4730385,0.037651830842470355,6.414506,6.735297,6.6677587,6.685658,0.06789410825403046,2.431956,2.485795,2.4588022000000005,2.457517,0.010521292451975717,4.905347,5.157699,5.0681119500000005,5.078222,0.05770977178821193,3.402181,3.502459,3.4386072,3.4294389999999995,0.030021661563944067,25.051322,25.663905,25.39341245,25.4249115,0.1684348182138939,1.43696,1.4505190000000001,1.44499585,1.44574,0.00347063725092384,12.634817,12.91277,12.8096125,12.831152,0.08477906902620483,0.476346,0.500945,0.48323784999999997,0.483526,0.00584607797822608,0.0,1211.7224769899622,1274.3290750076994,1274.3290750076994,1,40,8,5120,13824,152064,True,4000,1
0.36166899999999996,0.39838799999999996,0.36492052380952383,0.36263,0.007645766507520893,3.3985010000000004,3.5065370000000002,3.472798,3.4761175,0.02706198148140668,6.281229000000001,6.579981,6.50003935,6.5196025,0.06555812120345955,2.412081,2.443795,2.4322277000000003,2.433339,0.0072520452983968284,4.748311,4.946505,4.8942947000000006,4.900086,0.04655433808583246,3.3657790000000007,3.4578170000000004,3.4101275,3.4071985,0.023619170549576827,24.187426,25.006843,24.6107238,24.649893,0.1953723599439285,1.4268800000000001,1.4479190000000002,1.4361541,1.4351600000000002,0.004840777767053559,12.100512,12.399903,12.28270505,12.3134865,0.09452425865854502,0.478786,0.489546,0.48257995000000004,0.482666,0.0025443159095324634,0.0,1174.137342022732,1239.5039949915372,1239.5039949915372,1,40,8,5120,13824,152064,True,3968,1
0.35862900000000003,0.39858800000000005,0.36344814285714283,0.36043000000000003,0.008687362656869632,3.39186,3.5396949999999996,3.43334505,3.4246795,0.03564717718904951,6.309669,6.603741,6.50234345,6.518623,0.06843843627558634,2.3966369999999997,2.424398,2.41261365,2.4139209999999993,0.0067504487278625385,4.7828289999999996,4.972824,4.8956506,4.907266,0.044518442524868376,3.34866,3.460979,3.38936245,3.38732,0.030645177454984632,24.146346,24.906126,24.6241555,24.653493,0.19131021240213483,1.4147210000000001,1.4288399999999999,1.4211306500000003,1.421901,0.0034439000025406857,12.106912000000001,12.415064000000001,12.28100485,12.298886,0.09219314414872469,0.473587,0.49038600000000004,0.47877805,0.478066,0.003393767353178475,0.0,1179.734880977776,1238.7434960110113,1238.7434960110113,1,40,8,5120,13824,152064,True,3936,1
0.355389,0.394669,0.35941976190476194,0.35691,0.008159510646535714,3.362022,3.4692180000000006,3.407484099999999,3.4046795000000003,0.02565487548186504,6.300389,6.577421,6.506563250000001,6.521082999999999,0.062290347515385515,2.3737589999999997,2.4093600000000004,2.3961502,2.3969175,0.0077072010717251895,4.840268,4.9769440000000005,4.90105245,4.8923665,0.04124720327667684,3.288662,3.462017,3.3688730500000004,3.3624015,0.031975698221422724,24.195625,24.857926,24.63688505,24.648973,0.15936290410552698,1.4054010000000001,1.4254010000000001,1.4125308,1.4114005,0.004965556581089385,12.122231,12.432063000000001,12.276183150000001,12.284647,0.08484832629184588,0.470707,0.47810600000000003,0.47320019999999996,0.472926,0.0018247735640347339,0.0,1176.6110450262204,1235.426584025845,1235.426584025845,1,40,8,5120,13824,152064,True,3904,1
0.35191000000000006,0.394869,0.3555988571428572,0.35318900000000003,0.008929186083985987,3.340062,3.45462,3.3895909000000004,3.38626,0.030494161736142333,6.209271,6.590421,6.4903296,6.509203,0.0741002379789701,2.362358,2.388798,2.3771162,2.3776580000000003,0.006816810834987371,4.7031920000000005,4.970584,4.8786672499999995,4.8831275000000005,0.05582636648204399,2.7022800000000005,3.42354,3.3116906999999998,3.338903,0.1431049839038109,24.188025000000003,24.830928,24.624413699999998,24.6630725,0.15520813366898634,1.389282,1.405321,1.39530515,1.3945410000000003,0.004175556612896059,12.096752,12.373985000000001,12.26019375,12.289127,0.07653593529439262,0.466866,0.477226,0.46958445000000004,0.468906,0.00215243816345557,0.0,1168.2812849758193,1233.3554590004496,1233.3554590004496,1,40,8,5120,13824,152064,True,3872,1
0.348709,0.38446800000000003,0.3526998571428571,0.350989,0.007310140167281761,3.2953829999999993,3.3951010000000004,3.3402160000000003,3.3324214999999997,0.02333505050348095,6.105595,6.4080259999999996,6.3059688000000005,6.326289,0.06283749339255966,2.336040000000001,2.367959,2.3521138499999994,2.3525805,0.007770142593768634,4.7018320000000005,4.8249889999999995,4.772314300000001,4.77107,0.026677047181237944,3.253504,3.393019,3.3013464499999996,3.2898215,0.038872152592151335,23.430566,24.078109,23.805536150000002,23.871313999999998,0.15718302221495697,1.3779210000000002,1.393602,1.3870236,1.3885815,0.004754516783018005,11.811040000000002,12.089833,11.97475765,11.9800755,0.09249243921222701,0.462106,0.483866,0.46750035000000006,0.46694650000000004,0.004585955127070041,0.0,1144.6802580030635,1202.1267269738019,1202.1267269738019,1,40,8,5120,13824,152064,True,3840,1
