time_stats.attn_input_reshape.min,time_stats.attn_input_reshape.max,time_stats.attn_input_reshape.mean,time_stats.attn_input_reshape.median,time_stats.attn_input_reshape.std,time_stats.attn_kv_cache_save.min,time_stats.attn_kv_cache_save.max,time_stats.attn_kv_cache_save.mean,time_stats.attn_kv_cache_save.median,time_stats.attn_kv_cache_save.std,time_stats.attn_prefill.min,time_stats.attn_prefill.max,time_stats.attn_prefill.mean,time_stats.attn_prefill.median,time_stats.attn_prefill.std,time_stats.attn_output_reshape.min,time_stats.attn_output_reshape.max,time_stats.attn_output_reshape.mean,time_stats.attn_output_reshape.median,time_stats.attn_output_reshape.std,compile_warmup_wall_ms,warmup_wall_ms,measured_kernel_wall_ms,measured_kernel_mean_ms,active_steps,n_embd,n_q_head,n_kv_head,block_size,num_tensor_parallel_workers,max_model_len,batch_size,prefill_chunk_size,kv_cache_size,is_prefill,attention_backend,time_stats.attn_decode.min,time_stats.attn_decode.max,time_stats.attn_decode.mean,time_stats.attn_decode.median,time_stats.attn_decode.std
0.0,0.0,0.0,0.0,0.0,0.11539300000000004,0.11619199999999956,0.11577139999999968,0.11571799999999906,0.0002665570107874555,0.006625,0.006815999999999974,0.006726399999999989,0.006719999999999971,6.814866102865689e-05,0.0,0.0,0.0,0.0,0.0,1281.0694279614836,1281.0694279614836,50.132826901972294,10.026565380394459,5,5120,40,8,16,1,1024,1,64,0,True,triton,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.23277199999999312,0.24819599999999917,0.23611659999999843,0.23314899999999852,0.006042558716305978,0.010561000000000036,0.016351999999999974,0.01175020000000002,0.010592000000000042,0.002301103856847817,0.0,0.0,0.0,0.0,0.0,0.0,29.850827995687723,70.90621814131737,14.181243628263474,5,5120,40,8,16,1,1024,1,64,64,True,triton,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.34710399999999575,0.34761599999999293,0.3473545999999968,0.34726300000000127,0.0001884851187754364,0.014303999999999975,0.014370000000000004,0.0143366,0.014336000000000014,2.9295733477754533e-05,0.0,0.0,0.0,0.0,0.0,0.0,37.68154396675527,97.619344945997,19.5238689891994,5,5120,40,8,16,1,1024,1,64,128,True,triton,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.4634610000000036,0.46746000000000437,0.4655814000000015,0.46623499999999857,0.0015590110455034085,0.017920000000000016,0.030558999999999968,0.020563200000000007,0.018144000000000007,0.004999332171400478,0.0,0.0,0.0,0.0,0.0,0.0,220.24247189983726,194.34400112368166,38.86880022473633,5,5120,40,8,16,1,1024,1,64,192,True,triton,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.5757770000000009,0.5783330000000042,0.5766824000000015,0.5763239999999964,0.0009095547482151546,0.021504999999999996,0.02188900000000001,0.0217418,0.021790999999999998,0.0001335445992917794,0.0,0.0,0.0,0.0,0.0,0.0,53.14649594947696,211.94564295001328,42.389128590002656,5,5120,40,8,16,1,1024,1,64,256,True,triton,0.0,0.0,0.0,0.0,0.0
