time_stats.attn_input_reshape.min,time_stats.attn_input_reshape.max,time_stats.attn_input_reshape.mean,time_stats.attn_input_reshape.median,time_stats.attn_input_reshape.std,time_stats.attn_kv_cache_save.min,time_stats.attn_kv_cache_save.max,time_stats.attn_kv_cache_save.mean,time_stats.attn_kv_cache_save.median,time_stats.attn_kv_cache_save.std,time_stats.attn_prefill.min,time_stats.attn_prefill.max,time_stats.attn_prefill.mean,time_stats.attn_prefill.median,time_stats.attn_prefill.std,time_stats.attn_output_reshape.min,time_stats.attn_output_reshape.max,time_stats.attn_output_reshape.mean,time_stats.attn_output_reshape.median,time_stats.attn_output_reshape.std,compile_warmup_wall_ms,warmup_wall_ms,measured_kernel_wall_ms,measured_kernel_mean_ms,active_steps,n_embd,n_q_head,n_kv_head,block_size,num_tensor_parallel_workers,max_model_len,batch_size,prefill_chunk_size,kv_cache_size,is_prefill,attention_backend,time_stats.attn_decode.min,time_stats.attn_decode.max,time_stats.attn_decode.mean,time_stats.attn_decode.median,time_stats.attn_decode.std
0.0,0.0,0.0,0.0,0.0,1.0214889999999976,1.5165330000000061,1.1362932000000012,1.0449139999999992,0.19045221172084337,0.1371500000000001,0.15177299999999877,0.14068440000000026,0.13775100000000157,0.005609763581470442,0.0,0.0,0.0,0.0,0.0,0.0,1420.9411979536526,460.411592037417,92.0823184074834,5,5120,40,8,16,1,4096,1,64,640,True,triton,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0518989999999997,1.5407760000000008,1.1596658000000002,1.0556050000000041,0.1912426907857136,0.13430900000000065,0.15345600000000104,0.13944260000000014,0.13542700000000013,0.007224006605755998,0.0,0.0,0.0,0.0,0.0,0.0,1419.5827969815582,476.1165819945745,95.2233163989149,5,5120,40,8,16,1,4096,1,64,704,True,triton,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.6175700000000002,1.5268740000000032,1.0618805999999998,1.0532449999999964,0.2876892971277183,0.14588199999999915,0.17572700000000213,0.16134500000000054,0.1599029999999998,0.009854732487491335,0.0,0.0,0.0,0.0,0.0,0.0,1395.2233879826963,492.4248680472374,98.48497360944748,5,5120,40,8,16,1,4096,1,64,768,True,triton,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0396689999999968,2.2672309999999993,1.2999538000000006,1.0503670000000018,0.48398157469035885,0.16947800000000052,0.1853020000000015,0.1744374000000002,0.17192199999999866,0.005790626066325395,0.0,0.0,0.0,0.0,0.0,0.0,1407.7784770051949,532.2071249829605,106.4414249965921,5,5120,40,8,16,1,4096,1,64,832,True,triton,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0525400000000034,1.5383440000000044,1.162202000000001,1.0642690000000024,0.18875407021518925,0.17728700000000028,0.19443299999999908,0.18292819999999982,0.18049200000000018,0.005975076414573656,0.0,0.0,0.0,0.0,0.0,0.0,1368.1169020128436,536.2726410385221,107.25452820770442,5,5120,40,8,16,1,4096,1,64,896,True,triton,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0520569999999985,1.5413009999999998,1.3580234000000022,1.5396739999999993,0.22434274990077213,0.17380199999999923,0.20777499999999738,0.18747879999999978,0.18497899999999937,0.011232212629752878,0.0,0.0,0.0,0.0,0.0,0.0,1653.3800479955971,568.0325159919448,113.60650319838896,5,5120,40,8,16,1,4096,1,64,960,True,triton,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.040712,1.8895649999999975,1.4134830000000012,1.5425650000000022,0.32601430957122074,0.1948719999999985,0.216503999999999,0.20211459999999998,0.20044100000000026,0.007618830030916489,0.0,0.0,0.0,0.0,0.0,0.0,1417.254799976945,586.5670870407484,117.31341740814969,5,5120,40,8,16,1,4096,1,64,1024,True,triton,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.5874119999999994,1.5325580000000094,1.0702336000000021,1.0581950000000044,0.2998560106161652,0.19631300000000057,0.2243959999999993,0.2093251999999997,0.20144000000000142,0.012279734417322618,0.0,0.0,0.0,0.0,0.0,0.0,1413.7138819787651,782.6554559869692,156.53109119739383,5,5120,40,8,16,1,4096,1,64,1088,True,triton,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0546870000000006,2.528911999999998,1.4514769999999992,1.0698690000000037,0.5693963358304991,0.2110959999999991,0.21850600000000214,0.2149170000000009,0.21470000000000028,0.0024280780877072895,0.0,0.0,0.0,0.0,0.0,0.0,1470.400639984291,631.0333790024742,126.20667580049485,5,5120,40,8,16,1,4096,1,64,1152,True,triton,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.6023110000000005,1.5421190000000025,1.1542095999999993,1.0478709999999938,0.3544059105396531,0.2174229999999966,0.23681399999999803,0.2234889999999985,0.22154899999999816,0.006937049026783698,0.0,0.0,0.0,0.0,0.0,0.0,1624.98282402521,637.0868509984575,127.4173701996915,5,5120,40,8,16,1,4096,1,64,1216,True,triton,0.0,0.0,0.0,0.0,0.0
