time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.mlp_up_proj.min,time_stats.mlp_up_proj.max,time_stats.mlp_up_proj.mean,time_stats.mlp_up_proj.median,time_stats.mlp_up_proj.std,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.mlp_down_proj.min,time_stats.mlp_down_proj.max,time_stats.mlp_down_proj.mean,time_stats.mlp_down_proj.median,time_stats.mlp_down_proj.std,time_stats.add.min,time_stats.add.max,time_stats.add.mean,time_stats.add.median,time_stats.add.std,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,num_tokens,num_tensor_parallel_workers
0.012319000000000002,0.031118,0.024845999999999997,0.024518,0.003551372799623374,0.016319,0.018759,0.017512450000000002,0.017298,0.0006893371072994694,0.822137,0.915055,0.8683021,0.8687560000000001,0.023410958871648117,0.30777800000000005,0.34877299999999994,0.32799655,0.3265535,0.010420638821468663,0.293751,0.32875,0.31137685000000004,0.311991,0.009594827774770115,1.123529,1.234886,1.17631605,1.184148,0.03302210947603891,0.099797,0.114276,0.1024343,0.102016,0.0029085304725926463,1.154489,1.317724,1.22645465,1.231446,0.043052611343883614,0.060076000000000004,0.067076,0.06435625,0.0643765,0.0019696264081038315,32,32,2560,10240,51200,False,832,1
0.010799,0.029638,0.024228857142857142,0.024718,0.003540320220729493,0.015959,0.022478,0.01751645,0.017038499999999998,0.001570520311075282,0.798098,0.888656,0.84896865,0.8469369999999999,0.024676424761855203,0.301416,0.34873499999999996,0.32262454999999995,0.31995450000000003,0.013878351834692037,0.28847100000000003,0.32919,0.30976275000000003,0.308411,0.010976720739250854,1.09457,1.2092070000000001,1.1543725500000002,1.1493885000000001,0.029022536419953025,0.096956,0.107996,0.10059615,0.099397,0.0029385214185879255,1.145928,1.2488460000000001,1.20149535,1.2025475,0.024764645420992847,0.058037000000000005,0.069116,0.06357045,0.06347649999999999,0.0029140912215474646,32,32,2560,10240,51200,False,824,1
0.010679000000000001,0.028639,0.02459461904761905,0.024797999999999997,0.0036351595822203763,0.016159,0.021558,0.017148349999999996,0.0169185,0.0011020540946341973,0.808217,0.9050950000000001,0.85123455,0.850217,0.023395699276736737,0.29889499999999997,0.336853,0.31773090000000004,0.320094,0.010067341093357272,0.296512,0.32739100000000004,0.3098149,0.30901100000000004,0.007690955531661855,1.103289,1.194608,1.1536804999999999,1.1549885,0.024497491962443833,0.09439600000000001,0.10387600000000001,0.09867645,0.0982565,0.00241437616114391,1.141569,1.298604,1.2055071500000003,1.210207,0.03594871017613153,0.057837,0.066156,0.0626284,0.06267600000000001,0.0021343145831858997,32,32,2560,10240,51200,False,816,1
0.010439,0.030518,0.024968,0.025758,0.003662374392450367,0.015799,0.021639,0.017336700000000003,0.016679,0.0017326554793149153,0.800698,0.907135,0.8405167500000001,0.8338169999999999,0.025440719456955224,0.293015,0.33633399999999997,0.3133549,0.313654,0.009755218351733598,0.291432,0.32555,0.3065850500000001,0.307211,0.00816339149787023,1.079731,1.196408,1.1415869,1.1396890000000002,0.029063299886454723,0.09407599999999999,0.098916,0.0961222,0.095876,0.0013796788974250514,1.11169,1.260326,1.1825237,1.171948,0.04440114664071189,0.057156000000000005,0.068796,0.06293205,0.06289600000000001,0.002364557981420628,32,32,2560,10240,51200,False,808,1
0.010279,0.039198000000000004,0.02528038095238095,0.025797999999999998,0.004848841054227391,0.015518,0.022398,0.01694055,0.0167985,0.0013777401959368103,0.804578,1.709274,0.9047332000000001,0.867556,0.18636500228572958,0.29445499999999997,0.336017,0.3178586500000001,0.32219450000000005,0.011984397670617418,0.289032,0.32207100000000005,0.30990699999999993,0.3110705,0.00959152168323671,1.0831700000000002,1.212167,1.1642502999999997,1.1738080000000002,0.03861018539077477,0.093196,0.100076,0.0950805,0.094577,0.0018377606617837941,1.104569,1.267405,1.20305905,1.201427,0.03992921070904734,0.058556000000000004,0.066676,0.06141025000000001,0.0606965,0.0022040683717843247,32,32,2560,10240,51200,False,800,1
0.010279,0.028199000000000002,0.02465742857142857,0.024998000000000003,0.0036492378926673047,0.015278000000000002,0.020239,0.01631665,0.0161785,0.001015633215043699,0.8164980000000001,0.907895,0.8611483,0.8657760000000001,0.025985789299345897,0.29089700000000007,0.33769300000000013,0.31484885,0.314234,0.011362722698697713,0.29711200000000004,0.33315,0.31222864999999994,0.3101305,0.009897461640617758,1.1186500000000001,1.206127,1.16145435,1.1628685,0.027575729992649303,0.09123600000000001,0.102756,0.09485035,0.0939365,0.0029166279206474036,1.136809,1.2470860000000001,1.1853977,1.1815275,0.02714528722835698,0.058716,0.067556,0.06175645,0.0615165,0.0022877596787031647,32,32,2560,10240,51200,False,792,1
0.010039,0.028718,0.024324000000000002,0.024558,0.0036366775129688554,0.014959,0.016518,0.0157566,0.0156385,0.0004575353975377207,0.808898,0.890135,0.8476947499999999,0.842457,0.023289218097383598,0.28229600000000005,0.333893,0.30830075000000007,0.3057155,0.014153658335833178,0.295591,0.322631,0.30685090000000004,0.305671,0.008240235930481603,1.10125,1.191168,1.1445528500000002,1.141449,0.027955303536672606,0.090477,0.095557,0.0927887,0.0929365,0.0013577876895892083,1.131649,1.2655260000000002,1.1806860000000001,1.1738685000000002,0.03515564946207083,0.054636,0.065796,0.059904449999999984,0.059137,0.0030849439293932058,32,32,2560,10240,51200,False,784,1
0.009638,0.029519,0.02499838095238095,0.025638,0.0038741645179339174,0.014879,0.024999,0.01615465,0.015639,0.00208863147240005,0.805858,0.9060950000000001,0.84916655,0.849116,0.029225217739950224,0.276735,0.32725299999999996,0.3041867,0.306054,0.012643888172156538,0.293991,0.32703,0.30851475,0.3098105,0.009371061748142522,1.0928499999999999,1.2058470000000001,1.1503387500000002,1.1458490000000001,0.03439252322653138,0.08843600000000001,0.09679600000000001,0.0904466,0.089636,0.0019372403929301075,1.11121,1.240286,1.1695323000000002,1.177968,0.035416934969164135,0.054956000000000005,0.064556,0.06036029999999999,0.060455999999999996,0.0025220860235130745,32,32,2560,10240,51200,False,776,1
0.010079000000000001,0.029078,0.02346304761904762,0.022998,0.003735672253853196,0.014839000000000001,0.020518,0.01620665,0.015459,0.0017198575020913797,0.690341,0.747899,0.7142802500000001,0.71158,0.017022101823438253,0.28537599999999996,0.325333,0.30739304999999995,0.30765549999999997,0.011679550973710429,0.252112,0.277592,0.26209205,0.25987249999999995,0.007444594693299295,0.985013,1.0598910000000001,1.0130782,1.010912,0.02043573443652077,0.086757,0.09747600000000001,0.09098275,0.090277,0.0025164556796216384,1.026772,1.226567,1.12194135,1.1259095000000001,0.05142042607298677,0.055636,0.062756,0.059140349999999994,0.05863600000000001,0.0021290644723680873,32,32,2560,10240,51200,False,768,1
0.010078,0.042318,0.02408590476190476,0.023879,0.00519916354906992,0.015079,0.020519,0.016122600000000004,0.016038,0.0010973383434474528,0.736659,0.788018,0.7583808999999999,0.757439,0.013014436007372732,0.28313499999999997,0.32965300000000003,0.30884455,0.30811499999999997,0.012732399453657594,0.26019200000000003,0.273872,0.26773385000000005,0.267992,0.0043698135804059205,1.005093,1.06629,1.03528955,1.0375515000000002,0.01818647713680413,0.086157,0.093756,0.08890065,0.089177,0.0022133425011732826,1.022492,1.289485,1.10769195,1.0948505000000002,0.05888478250573317,0.056956999999999994,0.079636,0.06032875,0.0592975,0.00465065354412689,32,32,2560,10240,51200,False,760,1
0.009999000000000001,0.028518,0.023491619047619046,0.023558,0.003487190375075347,0.014679000000000001,0.020078,0.015904599999999998,0.015418999999999999,0.0014414954179601124,0.71102,0.7703390000000001,0.7428172999999999,0.7407195,0.013715143506722791,0.28441700000000003,0.32449500000000003,0.29996695000000007,0.299795,0.01116595486501267,0.25259200000000004,0.290831,0.265978,0.2642125,0.007104866226749096,0.962053,1.053931,1.0145320999999998,1.0137520000000002,0.021953127895359227,0.083077,0.102956,0.08747485,0.086257,0.004726906337923358,1.0246520000000001,1.1507280000000002,1.0912741499999998,1.08805,0.03646622571404259,0.055598,0.06415699999999999,0.0596147,0.0593565,0.0021756781034886568,32,32,2560,10240,51200,False,752,1
0.009799,0.029038,0.02305942857142857,0.023278,0.0034789596634821817,0.014958,0.016638000000000003,0.0157505,0.0159785,0.0005074014682674856,0.7283,0.787178,0.76030885,0.766139,0.018162614333501133,0.27217499999999994,0.317016,0.30060309999999996,0.30339499999999997,0.013312137735540451,0.255992,0.28111200000000003,0.26946190000000003,0.270892,0.007424280577268073,0.992973,1.10257,1.0465734000000002,1.048851,0.029502779039270188,0.080277,0.09107599999999999,0.0840608,0.08333650000000001,0.0023898120762938647,1.026412,1.223127,1.1026859000000002,1.09325,0.041449672045626614,0.053236000000000006,0.063676,0.05954419999999999,0.059756000000000004,0.002542929995104071,32,32,2560,10240,51200,False,744,1
